login,post,posts_time,posts_dt,ticker
Mamolya_trener,"$PLZL кто то очень не хочет,чтоб она ушла выше 7840 😳",18:37,2023-01-06,PLZL
Speculator_999,$PLZL минус по 200-150 рублей. не естественны. и не кретичны. надеюсь придёт время и тут это больше никогда не будет. в целом всё нормально. ожидаем своих целей. бумага хорошая,18:32,2023-01-06,PLZL
Russian_Stocks,"🇷🇺 Главные новости прошедшей недели:

🔶 НДПИ для Газпрома с 1 января повышается на 50 млрд рублей ежемесячно (до 2026 года)

🔶 Российский экспорт нефти упал до годового минимума на фоне эмбарго ЕС (Bloomberg) $ROSN

🔶 Приложения VK $VKCO, Яндекса $YNDX и Rutube начнут предустанавливать на ввозимые в РФ устройства

🔶 Цена на нефть марки Brent опустилась ниже 80 долларов $LKOH

🔶 В 2022 году Группа «Газпром» выплатила в бюджеты всех уровней более 5 трлн рублей (Миллер)

🔶 Акции Мечела $MTLR выросли до максимума за 4 месяца

🔶 Goldman Sachs спрогнозировал сокращение экономики РФ в 2023 году на 1,3%

🔶 Акционеры НЛМК $NLMK не утвердили выплату дивидендов за 9 месяцев, против было 98% голосов

🔶 Истёк срок действия акционерного соглашения между основными владельцами ""Норникеля"" $GMKN $RUAL

🔶 Цена газа в Европе достигла $726 (новый минимум за 14 месяцев) $NVTK

🔶 ВТБ $VTBR получил полный операционный контроль над банком ""Открытие""

🔶 Газпром $GAZP снова обновил суточный рекорд по поставкам газа в Китай

🔶 Акции ТМК выросли до максимума за 4 месяца

🔶 Великобритания прекратила весь импорт российского СПГ

🔶 Продажи жилья в московских новостройках по итогам года упали на 15–20%

🔶 Цена на золото достигла новых локальных максимумов в начале 2023 года $POLY $PLZL

🔶 Экспорт Газпрома в дальнее зарубежье в 2023 году может достичь минимального с 1980-х годов уровня

🔶 Индекс Мосбиржи по итогам 2022 года упал на 43,1%


✅ Если было полезно, заходите в профиль и подписывайтесь на канал❗️

✅ Только профессиональная аналитика из разных официальных источников❗️



#акции #россия #пульс #новости #аналитика #новичкам #инвестиции #учу_в_пульсе #прояви_себя_в_пульсе",18:30,2023-01-06,PLZL
Dr.Sallivan,$PLZL а куда эт фьючерс попёр?))) 1866+,18:16,2023-01-06,PLZL
Danteroyal,"$PLZL полюс в 0, сектанты молятся и празднуют 😂",18:16,2023-01-06,PLZL
AnPro1,$PLZL Вот а говорят шортисты ленту засоряют. А тут ракета ракета. Одни офицеры ракетных войск))))))),18:15,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Полюс всё таки красавчик!
Непотопляемый ... псевдоновостным фоном.",18:13,2023-01-06,PLZL
Insi007,$PLZL золото взлетает,18:10,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Ни себе...
Ай да фьючерс...",18:10,2023-01-06,PLZL
Danteroyal,$PLZL идеальное преступление,18:09,2023-01-06,PLZL
Insi007,$PLZL капец как золото взлетает,18:09,2023-01-06,PLZL
Aleksandr100580,$PLZL Взбодрим всех 🚀 ракета 😁,18:08,2023-01-06,PLZL
Morik4,$PLZL Золото полетело,18:08,2023-01-06,PLZL
RapGad,$PLZL как же эта акция остачертела😑,17:37,2023-01-06,PLZL
GoodMoneyWork,"Доброго времени суток!

$CHMK сейчас находится в боковике на планке максимального роста, который был в 2017 году, а именно 6225₽. Сейчас бумага плавает  6200-6250₽, что указывает на положительную динамику.

📊Цель бумаги, хоть и спекулятивной, это сохранить позию, но страх упустить копейку превыше здравого смысла, логики и критического мышления, поэтому она так и будет стоять на месте!

📉Будет ли обвал к 5100₽?

🤔Маловероятно, если бы такое предполагалось, то к полудню уже была бы распродажа.

🧐Поэтому вместо того, чтобы тратить время и нервы, проще зафиксировать то что есть и сменить актив. Но только не меняйте шило на мыло, никакой $ORUP 

💼Лично я считаю, что праздничные пампы закончились и сейчас самое время закупать неликвид, который пока еще находится рядом с дном - $LIFE и $PRFN 

🌈Любителям острых ощущений и чувства упущенной возможности - желаю профита и зеленого портфеля.

🪙А те кто хотят спокойствия - вкладывайте в золото $PLZL 

Спасибо что прочитали до конца!

Не ИИР

Буду рад новым подписчикам, вашим лайкам и комментариям!

#прояви_себя_в_пульсе #инвестиции #деньги",17:04,2023-01-06,PLZL
Jolopenio,"$PLZL (Задумчиво.)

А не кажется ли уважаемым инвесторам, что картинка «голова и плечи», что мы наблюдаем на часовике - это эвфемизм?

А на самом деле - это не голова и плечи, а … а … Не знаю, как сказать. То, что мужчины в трусах носят… Только приличнее называется.",17:04,2023-01-06,PLZL
Do_LLIupak,"$PLZL добавлять ""не иир"", после того как написал свои фантазии умеем могем))",17:03,2023-01-06,PLZL
Jolopenio,$PLZL Даешь 8850!!! Добавим шорта!!!,17:01,2023-01-06,PLZL
Danteroyal,"$PLZL Быстрее, выше, сильнее! Прямо в рай! Скорее, не опоздай!)",16:57,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Никакого злорадства.
Всё ожидаемо.",16:55,2023-01-06,PLZL
Danteroyal,$PLZL пошла родимая! Это Мега разворот пыш пыш,16:53,2023-01-06,PLZL
marina141,$PLZL вот это пропасть!,16:45,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Кто там топил за шорт?
Руки не трясутся?",16:42,2023-01-06,PLZL
W.W.Heisenberg,$PLZL Золото отыгрывает коррекцию,16:40,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Фьючерс пошел вверх.
Развели всех как котят..
Не ИИР",16:38,2023-01-06,PLZL
Danteroyal,"$PLZL давайте родненькие, я в вас верю, мало, еще чуток и прямо в рай, вас ждут миллионы 🥹🙏🏼",16:33,2023-01-06,PLZL
W.W.Heisenberg,$PLZL Не ИИР,16:29,2023-01-06,PLZL
Denea98,"$PLZL лол взял бл 9 акцюлек в лонг,шляпа",16:26,2023-01-06,PLZL
Aleksandr100580,$PLZL Доллар растёт полюс вниз 👇🤦‍♂️,16:25,2023-01-06,PLZL
usehead,$PLZL везут на до НГ уровень. 7650,16:24,2023-01-06,PLZL
C2H5OH_H2O,$PLZL похоже опять боковик и будет нас мотылять как г..но в проруби +-50. Интересно будет в конце месяца,15:53,2023-01-06,PLZL
Flytex,"$PLZL Не особо понимаю что происходит, стоит вкладываться на долгий срок или еще ждать падения для входа?",15:36,2023-01-06,PLZL
SSERGEEVF,$PLZL,15:00,2023-01-06,PLZL
Jolopenio,"$PLZL Ну вот, поставил заявку на продажу 100 акций по 7833.5. В шорт, конечно. Так выполнилось только 93, дальше обвалилось на десятку уже… Эхх, надо было не лениться и утром успеть по 7900!",14:51,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Вобщем - устал я стоять в стороне.
Чисто символически - решил поддержать лонгистов и купил ещё одну акцию.
Жду ""Прорыва""...😎
""Нам нужен Прорыв!""
- ну вы меня поняли...
На крайняк: ""Родные мои, понимаю что вам тяжело, но нужно еще немножко потерпеть..."" 😂😂
Не ИИР.",14:15,2023-01-06,PLZL
Jolopenio,"$PLZL Будет ракета на 7900, нет? Хотел от них зашортить, а пока деньги вытаскивал - только 7840, почти на процент ниже… :(",13:54,2023-01-06,PLZL
TRVVUSGINV,"$PLZL Я открою шорт от 7842
Tp #1: 7723
Tp #2: 7705
Tp #3: 7655
Stop: 7900 (рядом, ибо мало ли чё :) )
Не инвестиционная рекомендация. Без негатива тут, это только мои мысли.
Ред.: стоп сработал",13:35,2023-01-06,PLZL
GrandCapital,$PLZL,13:08,2023-01-06,PLZL
W.W.Heisenberg,"$PLZL Не видать нам штанов с красными лампасами в ближайшее время, чувствуется...
Только бубенцы под носом..",12:54,2023-01-06,PLZL
x0m9i4ejiji0,"$PLZL чему научил меня этот год? Золото и золотодобывающие компании никакой не защитный актив уже, ни от чего он меня не защитил, а скорее наоборот... А эта рапира вообще улетает быстрее всех чуть что",12:43,2023-01-06,PLZL
Ksenia_Investor,"Полюс. Анализ долговой нагрузки и риска акций 

Темпы роста чистых активов за 5 лет: 26%
Темпы роста чистого долга за 5 лет: (-8,95)%

Вывод: Чистый долг уменьшается, активы растут — положительная тенденция.

Бета за 90 дней — 1,28
Бета за год — 1,18
Бета за 3 года — 0,42

Вывод:  Бета > 1 показывает, что акции немного более чувствительны к настроению рынка (более рискованные).

За 16 лет акция дала около 570% полной доходности или 35,6% в год. С учетом корректировки на дивиденды.

Ваше мнение насчет акций Полюс?

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$PLZL
#Обзор",12:08,2023-01-06,PLZL
Alexxx1983,$PLZL погнали ребята скучно уже!!!,12:07,2023-01-06,PLZL
Prostor_ruble,"Закрываю золото с 1628. Если смотреть на золото $GDH2( $PLZL ) как на показатель инфляции, то видимо оно довольно сильно перекуплено с точки зрения межрыночного анализа и похоже ближайший месяц уйдет на коррекцию. После февраля повышательный боковик. Начало мая будет еще возможность прикупиться. А пока небольшой шорт фьючами, если нарисует двойную вершину 1853-1860 докину шортов НО обязательно со стопом в 1%максимум, ибо спорить с трендом ловя вершины такая себе затея . Ждемс",11:38,2023-01-06,PLZL
Aleksandr100580,"$PLZL сегодня гадал на кофейной гуще ни чего не понял, так и здесь ни чего не понятно 😂",10:15,2023-01-06,PLZL
Mishel1k,"О событиях 05.01.2023
Индекс Мос.Биржи вчера наблюдалась просадка на 0,5% 
🚀Лидеры роста
$AFLT продолжает рекордное движение наверх, вчера +2,3%, не понятно с чем связан рост, дела у компании идут не очень в связи с санкциями, но аналитики прогнозируют небольшую прибыль в следующем году
$MRKZ вчера выросла на 2,9%, бумага продолжает движение в бычьем тренде, но в пятницу, обычно, происходит фиксирование прибыли, возможна коррекция 
$GEMC рост на 2,2%, тут все по технике, пробитие уровня сопротивления ~330₽ -> выбили стопы у шортистов -> максимум рост на 8,7%
☠️Лидеры падений 
Экспортеры вчера немного дали слабину: $POLY $PLZL $GMKN 1,8%; -1,6% и -1,3% соответственно, доллар вчера падал на 1,6% и потянул за собой данные компании, только доллар закрылся +0,2%
🏁Подытожим 
Рынок все еще в подвешенном состоянии, требуется толчок для роста и улучшение новостного фона 
Всем спасибо за внимание, пишите в комментариях ваши мнения по рынку и не забывайте подписываться, всем удачи 🍀",9:52,2023-01-06,PLZL
DayTradingLive,"$PLZL ✅ ТА. Интрадей. Полюс

Не советуем лонговать от поддержки и сопротивления. Базовый сценарий указан стрелками от поддержки, альтернативный сценарий от сопротивления. Не ИИР

⚠️Стоп заявка обязательна!!!",7:48,2023-01-06,PLZL
TimosGod,"🔍Прогнозы и комментарии. Заканчиваем первую торговою неделю 2023
🔔Главное:
В начале четверга индекс МосБиржи немного вырос вслед за позитивной коррекцией в нефти, но еще до обеда он развернулся вниз. Вскоре индекс опустился под 2160 п. где и консолидировался до конца сессии. Давление в первую очередь оказало слабая коррекция в нефтяных ценах. 
Российский индекс закрылся в минусе на 0,54%, а аутсайдерами стали золотодобывающие компании — $POLY (-1,8%) и $PLZL (-1,7%), на фоне коррекции в стоимости золота. В плюсе закрылось лишь 4 компании, а лидером роста стал $AFLT (+2,2%). Торговый оборот снижается третью сессию подряд и вчера в компонентах индекса было наторговано всего 11 млрд руб.  
Индекс МосБиржи вернулся в прежний торговый диапазон 2100–2160 п. и начал консолидироваться у его верхней границы. Низкие обороты пока не дают понимания устойчивости движения, а новых драйверов для подъема пока нет. Вероятнее всего, без значительных событий, индекс закончит первую торговую неделю 2023 г. в консолидации около 2160 п.
💡Американские индексы вчера закрылись в минусе более чем на 1%. Триггером для снижения стала статистика:
• Отчет ADP о занятости в США показал более высокий, чем ожидалось, рост занятости в частном секторе в декабре.
• Другой отчет показал, что еженедельные заявки на пособие по безработице упали на прошлой неделе.
• Торговля США с миром значительно сократилась в ноябре, сократив дефицит торгового баланса. Экспорт США упал на 2% м/м, а импорт на 6,4% м/м. В совокупности эти сдвиги сократили дефицит торгового баланса США по товарам и услугам на 21% до $61,51 млрд в ноябре. Это было самое резкое месячное падение с февраля 2009 г.
Хорошие новости по рынку труда оказались плохими для фондового рынка, так как инвесторы считают это одной из причин по поддержанию высоких ставок ФРС.  
Цены на нефть в ходе вчерашней сессии демонстрировала коррекцию вверх, поднимаясь до $80. Однако во второй половине дня стоимость ушли вниз. Давление продолжают оказывать опасения по спросу в Китае. Сегодня утром нефть вновь пытается подняться и уже торгуется выше $79. Для более значимого отскока вверх потребуется закрепиться выше $80, тогда ориентиры поднимутся к $82,4–83,2.
Российский рубль продолжает слабеть из-за неопределенного направления нефти. На старте четверга доллар и евро демонстрировали падение, но позже перешли в плюс. Юань был более устойчивым и вырос почти на 1,5% по отношению к рублю. В итоге все три валюты уже третью сессию подряд закрывают в плюсе. Однако причин для выраженного ралли пока нет, пока нефть пытается скорректироваться рубль все еще может укрепиться, а значит в основных валютах сохранится боковое направление.
🔍Бумаги в фокусе:
• Из-за низких оборотов, смешанных внешних сигналов и отсутствия драйверов роста трейдеры вновь присматриваются к низколиквидным бумагам. В четверг в фокусе были бумаги $CHMK (+39,9%) и $PMSB (обыкновенные акции выросли на +9,6%, а привилегированные на 15,9%). В лидерах роста и падения было много компаний из электроэнергетики. Красный октябрь продолжил коррекцию второй день подряд.
Подобные всплески вполне понятны, значимых корпоративных событий у компаний нет, а значит это чисто спекулятивный интерес. Обычно, за бурным ростом следует сильная коррекция если не полная распродажа прошедшего подъема. 
• $POLY и $PLZL (-1,8% и -1,7%). Обе компании хорошо выросли в декабре и уперлись в сопротивления. Котировки перешли в боковую консолидацию вместе со слабой динамикой золота, которое выросло в начале года, но скорректировалась вчера к прежним уровням. Долгосрочный взгляд по бумагам остается умеренно позитивным из-за ожидающегося роста стоимости золота в этом году.  
• не является индивидуальной инвестиционной рекомендацией 💼
#рынок #прояви_себя__в_пульсе #пульс #анализ #акции #инвистиции #теханализ #мысли #2023",6:25,2023-01-06,PLZL
kabzistov,"$PLZL

8000 увидим сегодня? Или пока откат?",3:55,2023-01-06,PLZL
SamNakopil,"🇺🇸 Акции падают после сильных данных по рынку труда

Фондовые индексы США упали в четверг, после того, как сильные данные по рынку труда укрепили аргументы в пользу того, что Федеральная резервная система останется жесткой.

Инвесторы начали год с беспокойства по поводу того, смогут ли центральные банки вернуть инфляцию под контроль, не нанеся слишком большого ущерба мировой экономике. Многие инвесторы делают ставку на умеренную рецессию в этом году.

Представители ФРС в опубликованном в среду протоколе предупредили инвесторов, что ставки должны оставаться высокими в течение некоторого времени.

Как инфляция, так и экономический рост демонстрируют признаки замедления, укрепляя надежды на то, что ФРС и другие центральные банки могут вскоре смягчить или прекратить свои программы повышения процентных ставок. Некоторые инвесторы, однако, обеспокоены тем, что инфляция не вернется к целевому показателю ФРС в 2% в ближайшее время. Потребительские цены выросли на 7,1% в ноябре по сравнению с предыдущим годом, резко снизившись с 7,7% в октябре.

Инфляция явно замедлилась. Однако врядли она снизится к желанным, ФРС, 2%. Тем не менее, инвесторы надеются, что ФРС перейдет к приостановке ставок, что в конечном итоге может повысить акции.

Еженедельные заявки на пособие по безработице в США упали на 19 000 до 204 000 в последнюю неделю 2022 года. Экономисты ожидали 223 000 заявок. Между тем, данные ADP показали, что найм в частном секторе ускорился в декабре.
Оба отчета предполагают, что рынок труда остается устойчивым, несмотря на повышение процентных ставок, и выходят на день раньше ежемесячного отчета о занятости, за которым пристально следят. Сильный рынок труда был источником беспокойства для чиновников ФРС, поскольку они пытаются снизить инфляцию.

Инвесторы должны быть готовы к более медвежьему настрою рынков в этом году. S & P 500 и Nasdaq все еще находятся на территории медвежьего рынка, но Dow находится на территории бычьего рынка.

Акции Silvergate Capital упали на 9,38 доллара, или на 43%, до 12,57 доллара после того, как журнал сообщил, что крах криптобиржи FTX вынудил банк продать активы с большими убытками, чтобы покрыть изъятие около 8,1 миллиарда долларов.

Главное неизвестное для рынков в 2023 году: как проходит восстановление Китая после карантина из-за Covid-19. Инвесторы надеются, что Пекин сможет вернуть свою экономику на полную мощность, не спровоцировав новую опасную вирусную волну. Однако неясно, приведет ли повторное открытие к снижению инфляции, поскольку узкие места в логистике ослабнут, или повысит ее, так как китайские потребители тратят больше.

Доходность казначейских облигаций США выросла после снижения в последние дни. Доходность 10-летних казначейских облигаций выросла до 3,720% с 3,709% в среду. Доходность облигаций растет по мере падения цен.

🇷🇺 Российский рынок по итогам торгов четверга продолжил постепенное снижение.

В аутсайдерах оказались бумаги золотодобытчиков, на которые надавило коррекционное удешевление золота. Драгметалл теряет более 1% стоимости, опускаясь в район 1830 долларов за унцию. На этом фоне бумаги Polymetal $POLY  снизились на 1,96%, Полюса $PLZL - на 1,93%.

Рубль в четверг вновь показал ослабление. Доллар $USDRUB  по итогам дня прибавил 0,25%, до 72,18 рубля, юань $CNYRUB  – 1,48%, до 10,42 рубля.

Не помог рынку восстановительный рост нефти. Brent сегодня дорожает на 2,18%, до 79,54 доллара за баррель, WTI – на 2,25%, до 74,48 доллара.

❗️В пятницу акции Татнефти $TATN последний день торгуются с дивидендами 6,86 руб. /акция. Дивдоходность ~2%.

Лайкаем👍, так я вижу, что вы прочитали, а значит есть для кого стараться.
Помним, что карма все, что пожелаешь другому, возвращает вдвойне.
Подписываемся, кто ещё не подписался.✅
#обучение #пульс_оцени #учу_в_пульсе #новости #сша #акции #новичкам
#расскажу_что_купить #псвп",0:55,2023-01-06,PLZL
